episode,total_reward
3340,-1.1
3341,-0.01
3342,-0.07
3343,0.91
3344,-0.060000000000000005
3345,-0.05
3346,-0.05
3347,0.9299999999999999
3348,-0.08
3349,-0.060000000000000005
3350,0.9299999999999999
3351,-0.07
3352,0.9
3353,-0.03
3354,-0.060000000000000005
3355,-0.10999999999999999
3356,-1.1
3357,-0.04
3358,-0.04
3359,-0.02
3360,-0.05
3361,0.9299999999999999
3362,-1.1199999999999999
3363,-0.05
3364,-0.13999999999999999
3365,-0.04
3366,-0.05
3367,-1.07
3368,-0.060000000000000005
3369,0.91
3370,0.92
3371,0.91
3372,0.97
3373,0.92
3374,0.89
3375,-0.02
3376,-0.08
3377,0.91
3378,0.91
3379,-1.04
3380,-1.07
3381,-0.02
3382,-0.060000000000000005
3383,0.9299999999999999
3384,0.91
3385,0.91
3386,-0.05
3387,0.9
3388,-0.02
3389,-0.07
3390,-0.01
3391,-0.18000000000000002
3392,-0.01
3393,-0.05
3394,-0.04
3395,-1.07
3396,0.85
3397,-0.02
3398,0.9299999999999999
3399,-0.11999999999999998
3400,-0.05
3401,-0.05
3402,0.89
3403,-0.05
3404,-0.02
3405,-0.09999999999999999
3406,-0.01
3407,-0.17
3408,-0.07
3409,-1.06
3410,0.94
3411,-0.09
3412,-0.02
3413,-0.07
3414,0.92
3415,-0.01
3416,-0.08
3417,-0.05
3418,0.92
3419,-0.10999999999999999
3420,0.92
3421,-1.08
3422,0.9
3423,-0.08
3424,-0.11999999999999998
3425,-0.05
3426,-0.05
3427,0.91
3428,-1.15
3429,-0.02
3430,-0.060000000000000005
3431,0.91
3432,-0.05
3433,-1.09
3434,-1.08
3435,-0.17
3436,-0.01
3437,-0.01
3438,-0.01
3439,-1.08
3440,-0.05
3441,-0.11999999999999998
3442,-1.06
3443,-0.02
3444,-0.02
3445,-0.01
3446,-0.060000000000000005
3447,-0.01
3448,-0.05
3449,-0.05
3450,-0.060000000000000005
3451,-1.09
3452,-0.05
3453,-0.03
3454,-0.01
3455,-0.11999999999999998
3456,-0.05
3457,-0.07
3458,-0.07
3459,-1.08
3460,0.9
3461,-0.07
3462,-0.10999999999999999
3463,-1.08
3464,-0.04
3465,-0.17
3466,-0.02
3467,-0.08
3468,0.9
3469,-0.02
3470,-0.11999999999999998
3471,-0.060000000000000005
3472,-0.08
3473,-0.01
3474,-0.09
3475,0.9299999999999999
3476,-0.08
3477,-0.05
3478,0.91
3479,-0.08
3480,-0.15
3481,-0.03
3482,-0.05
3483,-0.09999999999999999
3484,-0.09
3485,-0.02
3486,-1.06
3487,0.9
3488,-1.1
3489,-0.02
3490,-0.05
3491,0.91
3492,-0.02
3493,-0.03
3494,0.89
3495,-0.12999999999999998
3496,-0.07
3497,-0.09
3498,-0.08
3499,-0.01
3500,-0.02
3501,-0.02
3502,0.9
3503,-1.08
3504,-0.09999999999999999
3505,-0.10999999999999999
3506,-0.02
3507,-0.05
3508,-0.07
3509,-0.060000000000000005
3510,-1.1
3511,-0.04
3512,-0.02
3513,-0.05
3514,-0.09999999999999999
3515,-0.01
3516,0.9
3517,-0.01
3518,-0.07
3519,0.92
3520,-0.05
3521,-0.04
3522,-0.01
3523,-0.01
3524,-0.02
3525,-0.01
3526,-0.03
3527,-0.060000000000000005
3528,-1.06
3529,0.88
3530,0.88
3531,-0.04
3532,-0.10999999999999999
3533,-0.01
3534,-0.04
3535,0.9
3536,-0.03
3537,-0.04
3538,-0.02
3539,0.91
3540,-1.08
3541,-0.09
3542,0.97
3543,-0.02
3544,-0.04
3545,-1.1
3546,-0.060000000000000005
3547,-0.01
3548,-1.08
3549,-0.02
3550,-0.03
3551,-0.060000000000000005
3552,-0.04
3553,-0.060000000000000005
3554,-0.05
3555,-0.04
3556,0.88
3557,-0.09
3558,-0.05
3559,-0.05
3560,-0.04
3561,-1.08
3562,-0.060000000000000005
3563,-0.060000000000000005
3564,-0.08
3565,-0.02
3566,0.91
3567,-0.01
3568,-0.01
3569,-0.060000000000000005
3570,-0.04
3571,-0.07
3572,-0.03
3573,-0.02
3574,0.89
3575,-0.060000000000000005
3576,-0.13999999999999999
3577,-0.05
3578,0.91
3579,-0.03
3580,-0.03
3581,0.91
3582,0.91
3583,0.91
3584,-0.01
3585,-0.01
3586,0.91
3587,-0.060000000000000005
3588,-0.05
3589,-0.05
3590,0.9
3591,-0.03
3592,-1.07
3593,0.94
3594,-0.09
3595,0.97
3596,-0.02
3597,-0.05
3598,-0.05
3599,-0.09999999999999999
3600,-0.03
3601,-0.04
3602,-1.1199999999999999
3603,-0.07
3604,0.9
3605,-0.08
3606,-0.05
3607,-0.060000000000000005
3608,-1.08
3609,-0.07
3610,-0.07
3611,-1.07
3612,-0.01
3613,-1.09
3614,-0.03
3615,-0.12999999999999998
3616,-0.01
3617,0.9
3618,-0.03
3619,-0.04
3620,-0.060000000000000005
3621,-0.01
3622,-0.01
3623,-0.02
3624,-0.05
3625,-1.08
3626,-0.04
3627,0.91
3628,-1.09
3629,0.9
3630,0.9
3631,-0.05
3632,0.9
3633,-1.1199999999999999
3634,-0.060000000000000005
3635,-0.060000000000000005
3636,-0.03
3637,-0.05
3638,0.89
3639,-0.05
3640,-0.05
3641,-0.02
3642,0.94
3643,-0.04
3644,-0.04
3645,0.9
3646,-0.07
3647,-0.07
3648,-0.08
3649,-0.02
3650,0.9299999999999999
3651,-0.02
3652,-0.060000000000000005
3653,-0.060000000000000005
3654,-0.05
3655,-0.04
3656,-0.05
3657,-0.05
3658,0.89
3659,-0.01
3660,-0.01
3661,0.9
3662,-0.04
3663,-0.060000000000000005
3664,0.9
3665,-0.01
3666,-0.01
3667,-0.09999999999999999
3668,0.92
3669,-0.060000000000000005
3670,-0.12999999999999998
3671,0.91
3672,-0.060000000000000005
3673,-0.01
3674,-0.08
3675,-0.11999999999999998
3676,-0.04
3677,0.9299999999999999
3678,-0.01
3679,-0.07
3680,-0.03
3681,-0.05
3682,-0.09
3683,-0.05
3684,-0.05
3685,-0.01
3686,0.9
3687,-0.05
3688,-0.02
3689,-0.05
3690,-0.07
3691,-0.01
3692,-0.10999999999999999
3693,-0.09
3694,-0.04
3695,0.88
3696,-0.08
3697,-0.060000000000000005
3698,-0.02
3699,-0.04
3700,-0.01
3701,-0.10999999999999999
3702,-0.01
3703,-0.10999999999999999
3704,0.9
3705,-0.05
3706,0.89
3707,-0.07
3708,-0.11999999999999998
3709,-0.02
3710,-0.09
3711,-0.02
3712,-0.060000000000000005
3713,-0.11999999999999998
3714,-1.06
3715,-1.07
3716,-0.09
3717,-0.02
3718,-0.07
3719,-0.060000000000000005
3720,-0.08
3721,0.89
3722,-1.13
3723,-0.01
3724,-1.09
3725,0.9
3726,0.88
3727,-0.02
3728,0.91
3729,-0.09
3730,-0.03
3731,0.9
3732,-0.09
3733,-0.03
3734,-0.07
3735,-0.07
3736,-0.07
3737,-0.01
3738,-1.08
3739,0.92
3740,-0.01
3741,-0.04
3742,0.89
3743,-0.04
3744,-0.01
3745,-0.03
3746,-0.07
3747,-0.04
3748,-0.08
3749,-0.04
3750,-1.1
3751,-0.02
3752,-0.07
3753,-1.1199999999999999
3754,-0.060000000000000005
3755,-0.02
3756,-0.08
3757,-1.1
3758,-0.01
3759,-0.05
3760,-0.02
3761,-0.04
3762,-0.04
3763,-0.05
3764,-0.02
3765,0.89
3766,-1.09
3767,-0.03
3768,0.92
3769,-0.13999999999999999
3770,-0.03
3771,-0.07
3772,-0.02
3773,-0.03
3774,0.9299999999999999
3775,-0.02
3776,-1.07
3777,0.88
3778,-0.02
3779,-0.07
3780,-0.060000000000000005
3781,-1.08
3782,-0.060000000000000005
3783,-0.08
3784,-0.07
3785,-0.01
3786,-0.01
3787,-0.15
3788,-0.04
3789,-0.01
3790,0.9299999999999999
3791,-0.02
3792,-0.09
3793,-1.07
3794,-0.05
3795,0.9
3796,0.91
3797,-0.01
3798,-0.08
3799,-0.060000000000000005
3800,-0.08
3801,-0.03
3802,0.9
3803,-1.08
3804,-0.04
3805,-0.01
3806,0.9299999999999999
3807,0.92
3808,0.9
3809,-0.02
3810,-0.060000000000000005
3811,-0.01
3812,-0.03
3813,-0.02
3814,-0.13999999999999999
3815,0.91
3816,-0.08
3817,-0.060000000000000005
3818,-0.08
3819,-0.02
3820,-0.05
3821,-0.05
3822,-0.060000000000000005
3823,0.9
3824,0.91
3825,-0.08
3826,-1.09
3827,-0.02
3828,-0.01
3829,-0.03
3830,-1.08
3831,-0.01
3832,-0.060000000000000005
3833,-1.06
3834,-0.09999999999999999
3835,-1.08
3836,0.9299999999999999
3837,-0.05
3838,-0.060000000000000005
3839,-0.060000000000000005
3840,-1.1199999999999999
3841,-0.060000000000000005
3842,-0.18000000000000002
3843,-1.1199999999999999
3844,-0.04
3845,-0.02
3846,-0.09
3847,-0.07
3848,-1.08
3849,-0.060000000000000005
3850,-0.07
3851,-0.05
3852,-0.060000000000000005
3853,-1.1099999999999999
3854,-0.060000000000000005
3855,-0.03
3856,-1.1199999999999999
3857,-1.1199999999999999
3858,-0.04
3859,0.91
3860,-0.02
3861,-1.1
3862,-1.09
3863,-0.12999999999999998
3864,-0.05
3865,-0.08
3866,-0.02
3867,-0.07
3868,-0.07
3869,-0.04
3870,-0.060000000000000005
3871,-0.04
3872,-0.07
3873,0.91
3874,-0.11999999999999998
3875,0.91
3876,-0.08
3877,0.89
3878,-0.02
3879,0.92
3880,0.87
3881,0.9299999999999999
3882,-0.11999999999999998
3883,-1.1199999999999999
3884,-0.01
3885,-0.05
3886,0.86
3887,0.9
3888,0.9299999999999999
3889,-0.01
3890,-0.07
3891,-1.08
3892,-0.07
3893,-0.01
3894,-0.02
3895,0.91
3896,0.88
3897,-0.05
3898,-0.05
3899,-0.01
3900,-0.02
3901,-1.08
3902,0.91
3903,-0.02
3904,-1.07
3905,-0.04
3906,-1.1
3907,-0.01
3908,0.97
3909,-0.03
3910,0.9
3911,-1.1
3912,0.91
3913,-0.04
3914,-0.09
3915,-0.02
3916,-1.08
3917,-1.08
3918,-0.07
3919,0.89
3920,-0.01
3921,-1.08
3922,-0.05
3923,0.9
3924,-0.01
3925,-0.060000000000000005
3926,-0.11999999999999998
3927,-0.01
3928,-1.09
3929,-1.1
3930,0.89
3931,-1.07
3932,0.88
3933,-0.05
3934,-0.02
3935,0.9299999999999999
3936,-1.06
3937,0.94
3938,-0.01
3939,-0.08
3940,0.9
3941,-0.02
3942,0.9
3943,-0.09
3944,-0.08
3945,0.95
3946,-0.060000000000000005
3947,-0.09
3948,-0.05
3949,-0.03
3950,0.9
3951,-0.09999999999999999
3952,-0.12999999999999998
3953,-0.15
3954,-0.08
3955,-0.05
3956,0.92
3957,-0.15
3958,-0.08
3959,-1.07
3960,0.91
3961,-0.01
3962,-0.05
3963,0.9299999999999999
3964,0.9
3965,-0.05
3966,-0.02
3967,-0.060000000000000005
3968,-0.02
3969,-0.01
3970,-0.09
3971,0.89
3972,-0.08
3973,0.9299999999999999
3974,0.91
3975,-0.01
3976,-0.08
3977,0.9299999999999999
3978,0.91
3979,0.83
3980,-0.04
3981,-1.06
3982,0.9299999999999999
3983,-0.060000000000000005
3984,-0.09999999999999999
3985,-0.07
3986,-0.15
3987,-0.05
3988,-0.04
3989,-0.01
3990,-0.07
3991,-0.10999999999999999
3992,-0.04
3993,-0.09999999999999999
3994,-0.08
3995,-0.05
3996,-0.07
3997,-0.04
3998,-0.09
3999,-0.060000000000000005
4000,-0.19000000000000003
4001,-0.01
4002,0.9299999999999999
4003,0.92
4004,-0.02
4005,-0.01
4006,0.91
4007,-0.01
4008,-0.02
4009,-1.09
4010,-1.1
4011,-0.04
4012,-0.05
4013,-0.02
4014,-0.09999999999999999
4015,-0.03
4016,-0.09999999999999999
4017,-0.060000000000000005
4018,-0.060000000000000005
4019,-0.04
4020,-0.12999999999999998
4021,0.92
4022,-1.08
4023,-0.08
4024,-0.03
4025,0.91
4026,-0.01
4027,-0.17
4028,-0.09
4029,-0.060000000000000005
4030,-0.060000000000000005
4031,-0.05
4032,-0.02
4033,-0.04
4034,-0.13999999999999999
4035,-1.1
4036,-0.02
4037,-0.060000000000000005
4038,0.92
4039,-0.01
4040,-0.01
4041,0.9299999999999999
4042,0.94
4043,-0.09999999999999999
4044,0.91
4045,-1.13
4046,-0.05
4047,-0.10999999999999999
4048,-0.04
4049,-0.07
4050,-1.09
4051,-0.03
4052,-0.02
4053,-0.08
4054,-1.1099999999999999
4055,0.91
4056,-0.03
4057,-0.07
4058,-0.07
4059,-0.05
4060,-0.02
4061,-0.05
4062,-0.07
4063,-0.060000000000000005
4064,0.88
4065,-0.01
4066,-0.04
4067,-0.05
4068,0.89
4069,-0.05
4070,-0.09
4071,-0.03
4072,-0.03
4073,0.9299999999999999
4074,0.91
4075,-0.060000000000000005
4076,-0.04
4077,-0.01
4078,0.89
4079,-0.04
4080,-0.05
4081,-0.05
4082,-0.060000000000000005
4083,0.89
4084,-1.09
4085,-0.060000000000000005
4086,-0.13999999999999999
4087,-0.02
4088,-0.060000000000000005
4089,-0.01
4090,-0.04
4091,-0.01
4092,-0.02
4093,-0.10999999999999999
4094,-0.05
4095,-0.04
4096,-0.11999999999999998
4097,-0.02
4098,0.91
4099,-0.08
4100,-0.07
4101,-0.02
4102,-1.06
4103,0.89
4104,-0.05
4105,-1.07
4106,-0.11999999999999998
4107,-0.03
4108,-1.1
4109,-0.05
4110,0.89
4111,-0.02
4112,-0.02
4113,-0.07
4114,-0.04
4115,-0.02
4116,-0.01
4117,0.9299999999999999
4118,-0.05
4119,-0.04
4120,-0.04
4121,-1.1099999999999999
4122,0.9
4123,-0.09
4124,-0.08
4125,-0.02
4126,-0.01
4127,-0.05
4128,-0.02
4129,-1.05
4130,-0.060000000000000005
4131,-0.060000000000000005
4132,-0.060000000000000005
4133,-0.19000000000000003
4134,-0.05
4135,-0.10999999999999999
4136,-0.03
4137,-0.02
4138,-0.03
4139,-0.08
4140,0.91
4141,-0.09
4142,-1.09
4143,-0.060000000000000005
4144,-0.05
4145,-0.02
4146,-0.10999999999999999
4147,-0.03
4148,-0.08
4149,0.91
4150,0.97
4151,-0.08
4152,0.9299999999999999
4153,-0.07
4154,-0.060000000000000005
4155,0.9299999999999999
4156,-0.02
4157,-0.01
4158,-0.04
4159,0.85
4160,-0.060000000000000005
4161,-0.02
4162,0.9299999999999999
4163,-0.04
4164,-0.02
4165,0.95
4166,-0.01
4167,-0.060000000000000005
4168,0.92
4169,0.9299999999999999
4170,-0.03
4171,-0.05
4172,-0.04
4173,0.92
4174,-1.06
4175,-0.04
4176,-0.04
4177,-0.01
4178,-0.09999999999999999
4179,-0.02
4180,-0.060000000000000005
4181,-0.04
4182,0.91
4183,-0.02
4184,-0.01
4185,-0.13999999999999999
4186,-1.1
4187,0.9
4188,-0.08
4189,-0.05
4190,-0.09999999999999999
4191,-0.08
4192,-0.07
4193,0.83
4194,-0.12999999999999998
4195,-0.10999999999999999
4196,-0.03
4197,-0.060000000000000005
4198,0.92
4199,-1.09
4200,-0.03
4201,-0.02
4202,-0.16
4203,-0.03
4204,-0.05
4205,-0.02
4206,0.94
4207,0.91
4208,0.91
4209,-1.09
4210,-0.04
4211,-0.05
4212,-0.02
4213,-0.05
4214,-0.01
4215,-0.02
4216,-0.03
4217,-1.1
4218,-0.09
4219,-0.08
4220,-0.02
4221,-0.01
4222,-0.060000000000000005
4223,-0.05
4224,-1.07
4225,-0.15
4226,-1.09
4227,0.9299999999999999
4228,-0.01
4229,-0.04
4230,0.9
4231,-1.09
4232,0.91
4233,-0.09999999999999999
4234,-0.03
4235,-0.05
4236,-0.01
4237,-0.02
4238,-0.10999999999999999
4239,0.9299999999999999
4240,-0.01
4241,-0.04
4242,-0.09999999999999999
4243,-0.01
4244,0.86
4245,-0.01
4246,-0.09
4247,0.9
4248,0.91
4249,-0.02
4250,-0.02
4251,-0.060000000000000005
4252,-0.07
4253,-1.05
4254,-0.08
4255,-0.07
4256,-0.04
4257,-0.09
4258,-0.07
4259,-0.02
4260,-0.09
4261,-0.15
4262,-0.08
4263,-0.02
4264,-0.01
4265,-0.03
4266,0.91
4267,0.88
4268,-0.01
4269,-0.03
4270,0.91
4271,-0.07
4272,-0.060000000000000005
4273,-0.060000000000000005
4274,-0.11999999999999998
4275,-0.07
4276,0.9299999999999999
4277,-0.060000000000000005
4278,-0.05
4279,0.89
4280,-1.14
4281,-0.05
4282,-0.08
4283,-0.10999999999999999
4284,-0.04
4285,-0.01
4286,0.94
4287,0.9
4288,-0.01
4289,-0.05
4290,-0.07
4291,0.88
4292,-0.02
4293,-1.08
4294,-1.1099999999999999
4295,-0.09
4296,-0.01
4297,-0.05
4298,-0.05
4299,-0.04
4300,0.92
4301,-0.07
4302,-0.04
4303,-0.02
4304,-0.03
4305,-1.05
4306,-0.01
4307,0.9299999999999999
4308,-0.01
4309,-0.01
4310,-0.02
4311,-0.07
4312,-0.060000000000000005
4313,-0.02
4314,-0.02
4315,-0.060000000000000005
4316,-0.05
4317,-0.03
4318,-1.1099999999999999
4319,0.91
4320,-0.04
4321,-1.1099999999999999
4322,-0.060000000000000005
4323,-0.04
4324,0.9
4325,-0.09
4326,-0.060000000000000005
4327,-0.060000000000000005
4328,-0.01
4329,-0.09
4330,-0.09
4331,-0.09
4332,-0.01
4333,-0.07
4334,-0.03
4335,-0.01
4336,-0.05
4337,-0.060000000000000005
4338,-0.07
4339,-0.02
4340,0.9
4341,-0.09
4342,-0.05
4343,-0.05
4344,-1.1
4345,-0.05
4346,-0.01
4347,0.94
4348,-0.05
4349,-0.08
4350,-0.10999999999999999
4351,-0.02
4352,-0.060000000000000005
4353,-1.1099999999999999
4354,-0.04
4355,-0.13999999999999999
4356,-0.04
4357,-0.04
4358,-0.02
4359,0.9
4360,-0.05
4361,-0.04
4362,-0.05
4363,-0.07
4364,-0.10999999999999999
4365,-0.04
4366,-0.09
4367,-0.13999999999999999
4368,-1.06
4369,-0.060000000000000005
4370,-0.01
4371,-0.08
4372,-0.02
4373,-1.08
4374,-1.06
4375,-0.07
4376,-0.01
4377,-0.01
4378,-0.01
4379,-0.01
4380,-1.1
4381,-0.03
4382,-0.03
4383,0.91
4384,-0.09
4385,-1.07
4386,-1.07
4387,-0.05
4388,-0.060000000000000005
4389,-0.05
4390,-0.09
4391,-0.11999999999999998
4392,-0.07
4393,-0.10999999999999999
4394,-0.060000000000000005
4395,-0.10999999999999999
4396,-0.01
4397,-0.060000000000000005
4398,-0.02
4399,-0.02
4400,-0.08
4401,-0.07
4402,-0.10999999999999999
4403,-0.05
4404,0.97
4405,-0.08
4406,-0.04
4407,-0.04
4408,-0.08
4409,-0.08
4410,-0.060000000000000005
4411,0.87
4412,-1.07
4413,-0.060000000000000005
4414,-0.05
4415,-0.07
4416,-1.07
4417,0.9299999999999999
4418,0.9299999999999999
4419,-0.03
4420,0.91
4421,-0.05
4422,-0.03
4423,-0.060000000000000005
4424,0.94
4425,0.9299999999999999
4426,-0.02
4427,-0.09
4428,-0.12999999999999998
4429,-0.05
4430,-0.05
4431,0.89
4432,-0.02
4433,0.87
4434,-0.05
4435,-0.060000000000000005
4436,0.87
4437,-0.060000000000000005
4438,-0.04
4439,0.92
4440,-0.08
4441,-0.01
4442,-0.02
4443,-0.02
4444,-0.08
4445,-0.02
4446,-0.02
4447,-0.01
4448,-0.01
4449,0.84
4450,-0.02
4451,-0.10999999999999999
4452,0.91
4453,-0.02
4454,-1.1199999999999999
4455,0.9299999999999999
4456,-0.060000000000000005
4457,-0.060000000000000005
4458,-0.060000000000000005
4459,-1.06
4460,-0.01
4461,-0.060000000000000005
4462,-0.060000000000000005
4463,-0.01
4464,0.9299999999999999
4465,-1.07
4466,-0.02
4467,-0.12999999999999998
4468,0.91
4469,-0.01
4470,-0.060000000000000005
4471,-0.060000000000000005
4472,-0.02
4473,-0.03
4474,-0.02
4475,0.9299999999999999
4476,-0.060000000000000005
4477,0.9
4478,-0.04
4479,-0.09999999999999999
4480,0.92
4481,0.89
4482,-0.08
4483,-0.04
4484,-0.08
4485,-0.01
4486,-0.02
4487,-0.09999999999999999
4488,-0.02
4489,-0.04
4490,0.91
4491,-0.060000000000000005
4492,0.94
4493,-1.07
4494,-0.09
4495,-1.1
4496,-0.09
4497,-0.02
4498,-0.01
4499,-0.09999999999999999
4500,-0.07
4501,-0.04
4502,-0.060000000000000005
4503,0.87
4504,-0.01
4505,-0.08
4506,0.86
4507,-0.07
4508,-0.01
4509,-0.10999999999999999
4510,-0.060000000000000005
4511,-1.09
4512,-0.10999999999999999
4513,-0.05
4514,-0.04
4515,0.9
4516,0.97
4517,-1.1199999999999999
4518,-0.10999999999999999
4519,0.86
4520,-0.01
4521,0.91
4522,-0.04
4523,-0.11999999999999998
4524,0.92
4525,-0.03
4526,-0.01
4527,-0.03
4528,-0.04
4529,-0.05
4530,-0.04
4531,-0.01
4532,-0.08
4533,-0.08
4534,-0.08
4535,0.9299999999999999
4536,-0.060000000000000005
4537,-0.05
4538,0.92
4539,-0.01
4540,-0.05
4541,0.97
4542,-0.09999999999999999
4543,-0.10999999999999999
4544,-0.08
4545,-0.07
4546,0.92
4547,0.91
4548,-0.03
4549,-0.07
4550,-0.08
4551,-0.09999999999999999
4552,-0.02
4553,-0.07
4554,-0.09
4555,-1.1
4556,-0.02
4557,0.89
4558,-0.02
4559,0.9
4560,0.92
4561,-0.09
4562,-0.01
4563,0.89
4564,-0.05
4565,-0.05
4566,-0.05
4567,-0.09
4568,-1.1
4569,-0.01
4570,-0.07
4571,-0.01
4572,-0.02
4573,-0.060000000000000005
4574,-0.08
4575,0.85
4576,-1.07
4577,-0.05
4578,-1.07
4579,0.88
4580,-1.07
4581,-0.02
4582,-0.02
4583,-0.04
4584,-1.1099999999999999
4585,0.87
4586,-0.12999999999999998
4587,-0.03
4588,-0.09
4589,-0.04
4590,-0.08
4591,-0.02
4592,-0.02
4593,-0.08
4594,-0.03
4595,-0.01
4596,-0.02
4597,-0.01
4598,-0.09
4599,-0.07
4600,-0.01
4601,-0.04
4602,0.92
4603,-0.060000000000000005
4604,-0.12999999999999998
4605,0.92
4606,0.91
4607,-0.13999999999999999
4608,-0.05
4609,-1.13
4610,0.82
4611,0.97
4612,-0.02
4613,-0.04
4614,-0.02
4615,-0.07
4616,-0.02
4617,-0.16
4618,0.89
4619,-0.060000000000000005
4620,-0.05
4621,-0.02
4622,0.9299999999999999
4623,-0.02
4624,0.9299999999999999
4625,-1.1099999999999999
4626,-0.07
4627,-0.09999999999999999
4628,-1.07
4629,-0.08
4630,-0.03
4631,-1.07
4632,-0.060000000000000005
4633,0.91
4634,-0.01
4635,0.91
4636,-0.02
4637,-0.04
4638,-0.09999999999999999
4639,-0.060000000000000005
4640,0.9
4641,-0.02
4642,-0.11999999999999998
4643,0.91
4644,-0.09
4645,-0.07
4646,-0.09999999999999999
4647,0.87
4648,0.91
4649,-1.08
4650,-0.04
4651,-0.060000000000000005
4652,-0.01
4653,0.92
4654,-0.16
4655,0.9299999999999999
4656,0.9299999999999999
4657,-0.07
4658,-0.04
4659,-0.01
4660,-0.08
4661,0.91
4662,-0.05
4663,0.91
4664,-0.05
4665,-0.01
4666,-0.02
4667,-0.09
4668,-0.04
4669,-0.09
4670,-0.02
4671,0.92
4672,-0.02
4673,-0.03
4674,-0.01
4675,-0.05
4676,0.9
4677,-0.060000000000000005
4678,-0.09
4679,-0.05
4680,-0.060000000000000005
4681,0.9
4682,-0.01
4683,-0.060000000000000005
4684,-0.03
4685,-0.04
4686,-0.04
4687,-0.05
4688,-0.03
4689,-0.05
4690,-0.04
4691,0.92
4692,-0.060000000000000005
4693,-0.01
4694,-0.01
4695,-1.08
4696,0.88
4697,-1.06
4698,-0.02
4699,-0.01
4700,-0.01
4701,-0.01
4702,0.91
4703,-0.01
4704,-0.02
4705,-0.07
4706,-0.060000000000000005
4707,-0.02
4708,0.91
4709,-1.1199999999999999
4710,-0.060000000000000005
4711,-0.05
4712,-0.12999999999999998
4713,-0.04
4714,-0.04
4715,-0.060000000000000005
4716,0.89
4717,0.94
4718,-0.060000000000000005
4719,0.84
4720,-0.10999999999999999
4721,0.9
4722,-1.1099999999999999
4723,-0.09999999999999999
4724,0.89
4725,-0.01
4726,0.89
4727,-0.11999999999999998
4728,-0.01
4729,-0.01
4730,-0.09999999999999999
4731,-0.01
4732,-0.060000000000000005
4733,0.91
4734,0.91
4735,-0.05
4736,-0.04
4737,-0.060000000000000005
4738,0.92
4739,-0.060000000000000005
4740,-0.10999999999999999
4741,0.94
4742,0.91
4743,-1.08
4744,-0.01
4745,-0.01
4746,-0.04
4747,-0.10999999999999999
4748,0.95
4749,-0.04
4750,-0.060000000000000005
4751,-0.060000000000000005
4752,-0.12999999999999998
4753,0.91
4754,-0.05
4755,-0.09999999999999999
4756,0.86
4757,-0.02
4758,-1.1
4759,-0.07
4760,-0.02
4761,-0.060000000000000005
4762,-0.04
4763,-0.03
4764,-0.02
4765,-0.07
4766,-0.08
4767,-0.060000000000000005
4768,-0.05
4769,-0.12999999999999998
4770,0.91
4771,0.91
4772,-0.12999999999999998
4773,-0.07
4774,-1.08
4775,-0.04
4776,-0.07
4777,-0.11999999999999998
4778,-0.060000000000000005
4779,-0.060000000000000005
4780,-0.02
4781,-0.07
4782,-0.09
4783,-0.02
4784,-0.13999999999999999
4785,0.91
4786,-1.09
4787,-0.03
4788,-0.02
4789,-1.08
4790,-0.02
4791,-0.05
4792,-0.01
4793,-0.05
4794,-0.10999999999999999
4795,-0.02
4796,-0.01
4797,0.9
4798,-0.02
4799,-0.04
4800,0.92
4801,-0.060000000000000005
4802,-1.07
4803,-0.09999999999999999
4804,-0.08
4805,0.89
4806,0.91
4807,-0.060000000000000005
4808,-1.07
4809,-0.02
4810,0.9
4811,-0.04
4812,-0.060000000000000005
4813,0.94
4814,0.94
4815,-0.01
4816,-0.060000000000000005
4817,-0.01
4818,0.9
4819,0.9299999999999999
4820,-0.08
4821,-0.08
4822,-0.02
4823,0.92
4824,-0.060000000000000005
4825,-0.03
4826,0.9
4827,-0.09
4828,-0.02
4829,-1.08
4830,0.89
4831,-0.08
4832,-0.060000000000000005
4833,-0.09999999999999999
4834,0.9
4835,-0.08
4836,-0.02
4837,-0.060000000000000005
4838,-0.01
4839,-0.05
4840,-0.01
4841,0.91
4842,-0.02
4843,-0.02
4844,0.9299999999999999
4845,-0.07
4846,-0.060000000000000005
4847,-0.02
4848,0.89
4849,-0.08
4850,0.91
4851,0.89
4852,-0.05
4853,-0.09
4854,0.92
4855,-1.09
4856,-0.15
4857,-1.1
4858,-0.060000000000000005
4859,-0.07
4860,0.9
4861,-0.060000000000000005
4862,-0.02
4863,-0.060000000000000005
4864,-1.09
4865,-0.07
4866,-0.07
4867,-0.11999999999999998
4868,-0.02
4869,0.86
4870,-0.05
4871,-0.060000000000000005
4872,-0.060000000000000005
4873,-1.1
4874,-0.03
4875,0.89
4876,0.91
4877,0.92
4878,-0.01
4879,-0.07
4880,-0.01
4881,0.91
4882,-0.11999999999999998
4883,-0.16
4884,0.9
4885,-1.1199999999999999
4886,-0.09999999999999999
4887,-0.05
4888,-0.05
4889,-0.060000000000000005
4890,-0.03
4891,-0.07
4892,-0.07
4893,-0.060000000000000005
4894,-0.08
4895,-0.05
4896,-0.060000000000000005
4897,0.89
4898,-0.09
4899,0.86
4900,0.91
4901,-0.04
4902,-0.04
4903,-0.08
4904,0.9299999999999999
4905,-0.08
4906,-0.02
4907,-0.05
4908,-0.19000000000000003
4909,0.9
4910,-0.02
4911,-0.08
4912,-0.01
4913,0.89
4914,-0.060000000000000005
4915,0.9299999999999999
4916,-0.07
4917,-0.01
4918,-0.060000000000000005
4919,-0.02
4920,0.9
4921,-0.060000000000000005
4922,0.9
