start_time,end_time,move_times,moves,states_explored,outcome,game_duration
1743785599.0081832,1743785603.521948,"[0.00010609626770019531, 0.4851560592651367, 0.00021886825561523438, 0.43815183639526367, 0.00010085105895996094, 0.4436471462249756, 0.0001125335693359375, 0.5052299499511719, 0.00010704994201660156, 0.316220760345459, 9.226799011230469e-05, 0.25088071823120117, 0.00019621849060058594, 0.31310462951660156, 0.00025534629821777344, 0.31749677658081055, 9.703636169433594e-05, 0.5813496112823486, 7.915496826171875e-05, 0.3439669609069824, 0.00010442733764648438, 0.18129587173461914, 0.00014710426330566406, 0.18930649757385254, 8.440017700195312e-05, 0.07775497436523438, 0.0001418590545654297, 0.036112070083618164, 8.273124694824219e-05, 0.019773244857788086, 5.6743621826171875e-05, 0.007392168045043945, 5.0067901611328125e-05, 0.002300262451171875, 4.458427429199219e-05, 0.0002434253692626953]",36,26417,win,4.51376485824585
1743785603.5220993,1743785607.764268,"[0.0001227855682373047, 0.6834983825683594, 9.751319885253906e-05, 0.45957398414611816, 0.0001087188720703125, 0.6132645606994629, 0.000286102294921875, 0.5323717594146729, 0.00011467933654785156, 0.4194953441619873, 0.00010728836059570312, 0.6874470710754395, 7.891654968261719e-05, 0.4124932289123535, 7.343292236328125e-05, 0.277435302734375, 0.00010514259338378906, 0.12260699272155762, 9.751319885253906e-05, 0.03154802322387695]",20,22926,win,4.242168664932251
1743785607.7643886,1743785611.393759,"[0.00013256072998046875, 0.5155932903289795, 0.00010347366333007812, 0.6970329284667969, 9.72747802734375e-05, 0.5553441047668457, 0.00010204315185546875, 0.6493701934814453, 0.00010061264038085938, 0.5081360340118408, 9.846687316894531e-05, 0.19603943824768066, 8.893013000488281e-05, 0.3035907745361328, 0.00010037422180175781, 0.11743736267089844, 8.630752563476562e-05, 0.046088457107543945, 6.0558319091796875e-05, 0.03855562210083008]",20,19549,win,3.6293704509735107
1743785611.3938944,1743785615.2184901,"[0.00028395652770996094, 0.47325968742370605, 0.0001728534698486328, 0.5259542465209961, 0.00010967254638671875, 0.5687971115112305, 0.0002536773681640625, 0.5832598209381104, 0.00010991096496582031, 0.7085793018341064, 0.00011229515075683594, 0.5160403251647949, 9.131431579589844e-05, 0.19196391105651855, 0.00010371208190917969, 0.15314364433288574, 0.00011277198791503906, 0.028094768524169922, 8.797645568847656e-05, 0.03400897979736328, 8.940696716308594e-05, 0.02090740203857422, 4.696846008300781e-05, 0.008919477462768555, 0.0001277923583984375, 0.00830078125]",26,20619,win,3.8245956897735596
1743785615.2186773,1743785617.8444705,"[0.00011277198791503906, 0.5160126686096191, 9.703636169433594e-05, 0.5359089374542236, 0.00010156631469726562, 0.5403969287872314, 0.00010633468627929688, 0.4157893657684326, 7.176399230957031e-05, 0.19898557662963867, 9.369850158691406e-05, 0.1364133358001709, 0.00011277198791503906, 0.21464824676513672, 9.298324584960938e-05, 0.061292409896850586, 5.221366882324219e-05, 0.004545450210571289]",18,14800,win,2.625793218612671
1743785617.8445642,1743785621.1675289,"[0.00010251998901367188, 0.5000436305999756, 0.00011157989501953125, 0.4936540126800537, 9.918212890625e-05, 0.5558526515960693, 7.295608520507812e-05, 0.5241715908050537, 9.822845458984375e-05, 0.3045504093170166, 9.298324584960938e-05, 0.17692184448242188, 0.0002677440643310547, 0.3125185966491699, 0.0001010894775390625, 0.2060389518737793, 9.799003601074219e-05, 0.09338831901550293, 0.00018858909606933594, 0.13146042823791504, 8.559226989746094e-05, 0.02159261703491211]",22,18384,win,3.322964668273926
1743785621.1676502,1743785624.533469,"[0.00010752677917480469, 0.5236833095550537, 0.00011038780212402344, 0.5495266914367676, 0.00010156631469726562, 0.6126246452331543, 7.343292236328125e-05, 0.5692043304443359, 9.965896606445312e-05, 0.5232851505279541, 8.821487426757812e-05, 0.2565419673919678, 9.417533874511719e-05, 0.18375682830810547, 9.584426879882812e-05, 0.06396269798278809, 6.4849853515625e-05, 0.05140972137451172, 6.365776062011719e-05, 0.02983832359313965]",20,18315,win,3.365818738937378
1743785624.5335968,1743785628.8785481,"[0.00010704994201660156, 0.6456568241119385, 9.655952453613281e-05, 0.566138505935669, 0.00010728836059570312, 0.49269676208496094, 0.000118255615234375, 1.0364208221435547, 0.00010895729064941406, 0.6808898448944092, 9.298324584960938e-05, 0.27411437034606934, 9.107589721679688e-05, 0.18735408782958984, 9.441375732421875e-05, 0.18016791343688965, 9.417533874511719e-05, 0.1248326301574707, 0.00023603439331054688, 0.069244384765625, 5.53131103515625e-05, 0.08480572700500488]",22,21074,win,4.344951391220093
1743785628.878741,1743785633.2798085,"[0.0002579689025878906, 0.7326982021331787, 9.942054748535156e-05, 0.4616551399230957, 0.00010514259338378906, 0.8848876953125, 0.00010895729064941406, 0.5513105392456055, 0.00010728836059570312, 0.25224876403808594, 0.00011658668518066406, 0.6206738948822021, 0.00013256072998046875, 0.40967226028442383, 9.846687316894531e-05, 0.22073769569396973, 0.0001239776611328125, 0.22621393203735352, 0.00019741058349609375, 0.038376808166503906]",20,24557,win,4.401067495346069
1743785633.2799103,1743785636.9847827,"[0.0001423358917236328, 0.5111477375030518, 0.00011396408081054688, 0.4886810779571533, 0.00011467933654785156, 0.6222293376922607, 7.867813110351562e-05, 0.7377052307128906, 0.0001049041748046875, 0.3070943355560303, 9.655952453613281e-05, 0.17085528373718262, 0.0001633167266845703, 0.24126529693603516, 0.00010371208190917969, 0.1577465534210205, 9.894371032714844e-05, 0.17872834205627441, 5.507469177246094e-05, 0.08700442314147949, 8.678436279296875e-05, 0.06032586097717285, 0.00010251998901367188, 0.06224966049194336, 0.0001468658447265625, 0.03094196319580078, 8.749961853027344e-05, 0.01597118377685547, 6.461143493652344e-05, 0.029439210891723633]",30,19988,win,3.7048723697662354
1743785636.9848764,1743785643.128631,"[9.918212890625e-05, 0.5012466907501221, 0.00010323524475097656, 0.7130639553070068, 0.00011038780212402344, 0.6944103240966797, 0.00010371208190917969, 0.5675618648529053, 0.00011897087097167969, 0.8766791820526123, 0.00022673606872558594, 0.5941989421844482, 9.179115295410156e-05, 0.4701573848724365, 9.608268737792969e-05, 0.5611193180084229, 0.0001475811004638672, 0.419696569442749, 9.393692016601562e-05, 0.24881505966186523, 9.465217590332031e-05, 0.2222738265991211, 8.535385131835938e-05, 0.25411367416381836, 8.344650268554688e-05, 0.016843795776367188]",26,31828,win,6.143754720687866
1743785643.128784,1743785647.1079006,"[0.00011348724365234375, 0.49646449089050293, 9.679794311523438e-05, 0.42506837844848633, 0.0002090930938720703, 0.6063332557678223, 8.320808410644531e-05, 0.7472167015075684, 0.00011610984802246094, 0.3520081043243408, 0.00010037422180175781, 0.32656311988830566, 9.131431579589844e-05, 0.40781593322753906, 9.465217590332031e-05, 0.13117694854736328, 9.083747863769531e-05, 0.2261672019958496, 0.00010275840759277344, 0.03434634208679199, 5.0067901611328125e-05, 0.22359728813171387]",22,22502,win,3.979116678237915
1743785647.108071,1743785651.6056826,"[0.00011754035949707031, 0.5097193717956543, 9.822845458984375e-05, 0.6630475521087646, 0.00020313262939453125, 0.5896694660186768, 0.00015091896057128906, 0.6141717433929443, 0.0001533031463623047, 0.8462786674499512, 0.00010919570922851562, 0.6010158061981201, 7.295608520507812e-05, 0.304171085357666, 5.4836273193359375e-05, 0.2473294734954834, 6.747245788574219e-05, 0.09162545204162598, 5.030632019042969e-05, 0.028352022171020508]",20,23416,win,4.4976115226745605
1743785651.6057801,1743785654.7695668,"[0.00010919570922851562, 0.4853217601776123, 9.822845458984375e-05, 0.4188354015350342, 0.00019478797912597656, 0.4214942455291748, 0.00011968612670898438, 0.5275230407714844, 0.00010895729064941406, 0.3035471439361572, 8.988380432128906e-05, 0.14414691925048828, 9.918212890625e-05, 0.3291146755218506, 9.608268737792969e-05, 0.22491240501403809, 0.00010323524475097656, 0.17177867889404297, 0.0001690387725830078, 0.08884644508361816, 9.512901306152344e-05, 0.03479409217834473, 8.487701416015625e-05, 0.0106353759765625]",24,17157,win,3.1637866497039795
1743785654.7697036,1743785660.2075918,"[0.00010251998901367188, 0.5719373226165771, 0.00016808509826660156, 0.7152659893035889, 0.0001010894775390625, 0.5343055725097656, 0.00010323524475097656, 0.5703630447387695, 0.00012159347534179688, 0.4608452320098877, 0.00010132789611816406, 0.7587082386016846, 0.0001068115234375, 0.2410738468170166, 0.00010037422180175781, 0.15003180503845215, 0.000102996826171875, 0.40030932426452637, 0.00010275840759277344, 0.1254100799560547, 5.9604644775390625e-05, 0.09224486351013184, 0.00015974044799804688, 0.7770481109619141, 0.00010585784912109375, 0.03031015396118164, 8.392333984375e-05, 0.00437474250793457, 4.315376281738281e-05, 0.0012187957763671875, 3.3855438232421875e-05, 0.0007703304290771484]",32,26707,win,5.437888145446777
1743785660.2077186,1743785662.774759,"[9.632110595703125e-05, 0.4878373146057129, 0.00010800361633300781, 0.3458981513977051, 0.00010156631469726562, 0.2709777355194092, 7.152557373046875e-05, 0.2456815242767334, 0.00011157989501953125, 0.19467949867248535, 9.179115295410156e-05, 0.16597461700439453, 9.059906005859375e-05, 0.1252152919769287, 0.00010704994201660156, 0.4152858257293701, 6.628036499023438e-05, 0.21643710136413574, 9.417533874511719e-05, 0.040817975997924805, 0.00010323524475097656, 0.029724597930908203, 7.772445678710938e-05, 0.02218031883239746, 0.000186920166015625, 0.003484010696411133]",26,15247,win,2.56704044342041
1743785662.7748756,1743785667.6307795,"[9.369850158691406e-05, 0.5041732788085938, 0.00010633468627929688, 0.44147586822509766, 0.00010347366333007812, 0.45363402366638184, 7.295608520507812e-05, 0.5559380054473877, 0.00010776519775390625, 0.6365158557891846, 0.00013780593872070312, 0.27045226097106934, 9.632110595703125e-05, 0.18242621421813965, 0.00010132789611816406, 0.740100622177124, 0.00011682510375976562, 0.40319180488586426, 0.00010228157043457031, 0.31769347190856934, 8.034706115722656e-05, 0.17454767227172852, 7.009506225585938e-05, 0.14030981063842773, 6.628036499023438e-05, 0.01678156852722168, 7.343292236328125e-05, 0.013137340545654297, 6.198883056640625e-05, 0.0018582344055175781, 5.269050598144531e-05, 0.000331878662109375]",32,26332,win,4.85590386390686
1743785667.6309083,1743785673.3562412,"[0.00010085105895996094, 0.7403645515441895, 0.0001761913299560547, 0.9521262645721436, 0.00010561943054199219, 0.4176948070526123, 0.00011777877807617188, 0.6830782890319824, 0.00010609626770019531, 0.6402647495269775, 7.319450378417969e-05, 0.6926717758178711, 0.00011849403381347656, 0.6015298366546631, 0.0001373291015625, 0.35982656478881836, 0.00020360946655273438, 0.16638660430908203, 0.00010323524475097656, 0.38117003440856934, 8.082389831542969e-05, 0.08743667602539062]",22,29790,win,5.725332975387573
1743785673.3563612,1743785678.8616002,"[0.00010251998901367188, 0.504258394241333, 0.0001575946807861328, 0.36158204078674316, 0.00011324882507324219, 0.4536571502685547, 0.00010442733764648438, 0.651282548904419, 0.00012087821960449219, 0.6597826480865479, 0.0001246929168701172, 0.38806724548339844, 9.608268737792969e-05, 0.5442237854003906, 0.0001239776611328125, 0.6380088329315186, 9.655952453613281e-05, 0.45439767837524414, 0.00010061264038085938, 0.14159440994262695, 0.00014925003051757812, 0.4051799774169922, 0.00011229515075683594, 0.30005884170532227]",24,32410,win,5.505239009857178
